individual,baseDate,branchID_16,branchID_26,branchID_222,ct,productID,r_info1_11,r_info1_113_276,r_info1_111_126,r_info3_1,r_info3_23,r_info3_4567,common_info1_0,mode,noStock,noDisplay,noSold
205,2006/10/12,1,0,0,182,74020,0,1,0,1,0,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,74021,0,1,0,1,0,0,1,0,6,0,0
205,2006/10/12,1,0,0,182,74022,0,1,0,1,0,0,1,0,3,0,0
205,2006/10/12,1,0,0,182,74023,0,1,0,1,0,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,74024,0,1,0,1,0,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,74026,0,1,0,1,0,0,1,0,4,0,0
205,2006/10/12,1,0,0,182,74028,0,1,0,1,0,0,1,0,4,0,0
205,2006/10/12,1,0,0,182,74029,0,1,0,1,0,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,74430,1,0,0,0,1,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,74493,1,0,0,0,1,0,1,0,3,0,0
205,2006/10/12,1,0,0,182,74495,1,0,0,0,1,0,1,0,1,0,0
205,2006/10/12,1,0,0,182,74497,1,0,0,0,1,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,75393,0,0,1,0,0,1,0,0,1,0,0
205,2006/10/12,1,0,0,182,75601,0,0,0,0,1,0,1,0,1,0,0
205,2006/10/12,1,0,0,182,76531,0,1,0,1,0,0,1,0,2,0,0
205,2006/10/12,1,0,0,182,76538,0,1,0,1,0,0,1,0,3,0,0
205,2006/10/12,1,0,0,182,77980,0,0,0,0,1,0,0,0,0,0,0
205,2006/10/12,1,0,0,182,78897,0,0,0,0,1,0,1,0,0,0,0
205,2006/10/12,1,0,0,182,79691,0,0,0,0,1,0,1,0,0,0,0
205,2006/10/12,1,0,0,182,79698,0,0,0,0,1,0,1,0,0,0,0
206,2006/10/15,0,0,1,321,213,0,0,1,0,1,0,0,0,0,0,0
206,2006/10/15,0,0,1,321,290,0,0,1,0,0,1,0,0,1,0,0
206,2006/10/15,0,0,1,321,6204,0,0,0,0,0,1,0,0,0,0,0
206,2006/10/15,0,0,1,321,6605,0,0,0,0,1,0,1,0,0,0,0
206,2006/10/15,0,0,1,321,6713,0,0,1,0,0,1,0,0,1,0,0
206,2006/10/15,0,0,1,321,70565,1,0,0,0,1,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,70567,1,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,70620,0,1,0,1,0,0,1,0,4,0,0
206,2006/10/15,0,0,1,321,70624,0,1,0,1,0,0,1,0,3,0,0
206,2006/10/15,0,0,1,321,70626,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,70643,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,70645,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,70647,0,1,0,1,0,0,1,0,3,0,0
206,2006/10/15,0,0,1,321,73053,0,0,0,0,0,1,0,0,1,0,0
206,2006/10/15,0,0,1,321,73798,0,0,1,0,0,1,0,0,0,0,0
206,2006/10/15,0,0,1,321,74020,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,74021,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,74022,0,1,0,1,0,0,1,0,0,0,0
206,2006/10/15,0,0,1,321,74023,0,1,0,1,0,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,74024,0,1,0,1,0,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,74026,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,74028,0,1,0,1,0,0,1,1,2,0,1
206,2006/10/15,0,0,1,321,74029,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,74430,1,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,74493,1,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,74495,1,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,74497,1,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,75393,0,0,1,0,0,1,0,0,0,0,0
206,2006/10/15,0,0,1,321,75601,0,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,76531,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,76538,0,1,0,1,0,0,1,0,2,0,0
206,2006/10/15,0,0,1,321,77980,0,0,0,0,1,0,0,0,0,0,0
206,2006/10/15,0,0,1,321,78897,0,0,0,0,1,0,1,0,0,0,0
206,2006/10/15,0,0,1,321,79691,0,0,0,0,1,0,1,0,1,0,0
206,2006/10/15,0,0,1,321,79698,0,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,213,0,0,1,0,1,0,0,0,0,0,0
207,2006/10/16,0,0,1,355,290,0,0,1,0,0,1,0,0,1,0,0
207,2006/10/16,0,0,1,355,6204,0,0,0,0,0,1,0,0,0,0,0
207,2006/10/16,0,0,1,355,6605,0,0,0,0,1,0,1,0,0,0,0
207,2006/10/16,0,0,1,355,6713,0,0,1,0,0,1,0,0,1,0,0
207,2006/10/16,0,0,1,355,70565,1,0,0,0,1,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,70567,1,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,70620,0,1,0,1,0,0,1,1,3,0,1
207,2006/10/16,0,0,1,355,70624,0,1,0,1,0,0,1,0,3,0,0
207,2006/10/16,0,0,1,355,70626,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,70643,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,70645,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,70647,0,1,0,1,0,0,1,0,3,0,0
207,2006/10/16,0,0,1,355,73053,0,0,0,0,0,1,0,0,1,0,0
207,2006/10/16,0,0,1,355,73798,0,0,1,0,0,1,0,0,0,0,0
207,2006/10/16,0,0,1,355,74020,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,74021,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,74022,0,1,0,1,0,0,1,0,0,0,0
207,2006/10/16,0,0,1,355,74023,0,1,0,1,0,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,74024,0,1,0,1,0,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,74026,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,74028,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,74029,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,74430,1,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,74493,1,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,74495,1,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,74497,1,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,75393,0,0,1,0,0,1,0,0,0,0,0
207,2006/10/16,0,0,1,355,75601,0,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,76531,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,76538,0,1,0,1,0,0,1,0,2,0,0
207,2006/10/16,0,0,1,355,77980,0,0,0,0,1,0,0,0,0,0,0
207,2006/10/16,0,0,1,355,78897,0,0,0,0,1,0,1,0,0,0,0
207,2006/10/16,0,0,1,355,79691,0,0,0,0,1,0,1,0,1,0,0
207,2006/10/16,0,0,1,355,79698,0,0,0,0,1,0,1,0,1,0,0
208,2006/10/17,1,0,0,249,213,0,0,1,0,1,0,0,0,0,0,0
208,2006/10/17,1,0,0,249,290,0,0,1,0,0,1,0,0,0,0,0
208,2006/10/17,1,0,0,249,6204,0,0,0,0,0,1,0,0,1,0,0
208,2006/10/17,1,0,0,249,6605,0,0,0,0,1,0,1,0,1,0,0
208,2006/10/17,1,0,0,249,6713,0,0,1,0,0,1,0,0,1,0,0
208,2006/10/17,1,0,0,249,70565,1,0,0,0,1,0,1,0,1,0,0
208,2006/10/17,1,0,0,249,70567,1,0,0,0,1,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,70620,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,70624,0,1,0,1,0,0,1,0,3,0,0
208,2006/10/17,1,0,0,249,70626,0,1,0,1,0,0,1,1,1,0,1
208,2006/10/17,1,0,0,249,70643,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,70645,0,1,0,1,0,0,1,0,1,0,0
208,2006/10/17,1,0,0,249,70647,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,73053,0,0,0,0,0,1,0,0,1,0,0
208,2006/10/17,1,0,0,249,73798,0,0,1,0,0,1,0,0,0,0,0
208,2006/10/17,1,0,0,249,74020,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74021,0,1,0,1,0,0,1,0,4,0,0
208,2006/10/17,1,0,0,249,74022,0,1,0,1,0,0,1,0,3,0,0
208,2006/10/17,1,0,0,249,74023,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74024,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74026,0,1,0,1,0,0,1,0,5,0,0
208,2006/10/17,1,0,0,249,74028,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74029,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74430,1,0,0,0,1,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74493,1,0,0,0,1,0,1,0,3,0,0
208,2006/10/17,1,0,0,249,74495,1,0,0,0,1,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,74497,1,0,0,0,1,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,75393,0,0,1,0,0,1,0,0,1,0,0
208,2006/10/17,1,0,0,249,75601,0,0,0,0,1,0,1,0,1,0,0
208,2006/10/17,1,0,0,249,76531,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,76538,0,1,0,1,0,0,1,0,2,0,0
208,2006/10/17,1,0,0,249,77980,0,0,0,0,1,0,0,0,1,0,0
208,2006/10/17,1,0,0,249,78897,0,0,0,0,1,0,1,0,0,0,0
208,2006/10/17,1,0,0,249,79691,0,0,0,0,1,0,1,0,1,0,0
208,2006/10/17,1,0,0,249,79698,0,0,0,0,1,0,1,0,1,0,0
209,2006/10/17,1,0,0,249,213,0,0,1,0,1,0,0,0,0,0,0
209,2006/10/17,1,0,0,249,290,0,0,1,0,0,1,0,0,0,0,0
209,2006/10/17,1,0,0,249,6204,0,0,0,0,0,1,0,0,1,0,0
209,2006/10/17,1,0,0,249,6605,0,0,0,0,1,0,1,0,1,0,0
209,2006/10/17,1,0,0,249,6713,0,0,1,0,0,1,0,0,1,0,0
209,2006/10/17,1,0,0,249,70565,1,0,0,0,1,0,1,0,1,0,0
209,2006/10/17,1,0,0,249,70567,1,0,0,0,1,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,70620,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,70624,0,1,0,1,0,0,1,0,3,0,0
209,2006/10/17,1,0,0,249,70626,0,1,0,1,0,0,1,0,1,0,0
209,2006/10/17,1,0,0,249,70643,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,70645,0,1,0,1,0,0,1,1,1,0,1
209,2006/10/17,1,0,0,249,70647,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,73053,0,0,0,0,0,1,0,0,1,0,0
209,2006/10/17,1,0,0,249,73798,0,0,1,0,0,1,0,0,0,0,0
209,2006/10/17,1,0,0,249,74020,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74021,0,1,0,1,0,0,1,0,4,0,0
209,2006/10/17,1,0,0,249,74022,0,1,0,1,0,0,1,0,3,0,0
209,2006/10/17,1,0,0,249,74023,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74024,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74026,0,1,0,1,0,0,1,0,5,0,0
209,2006/10/17,1,0,0,249,74028,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74029,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74430,1,0,0,0,1,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74493,1,0,0,0,1,0,1,0,3,0,0
209,2006/10/17,1,0,0,249,74495,1,0,0,0,1,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,74497,1,0,0,0,1,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,75393,0,0,1,0,0,1,0,0,1,0,0
209,2006/10/17,1,0,0,249,75601,0,0,0,0,1,0,1,0,1,0,0
209,2006/10/17,1,0,0,249,76531,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,76538,0,1,0,1,0,0,1,0,2,0,0
209,2006/10/17,1,0,0,249,77980,0,0,0,0,1,0,0,0,1,0,0
209,2006/10/17,1,0,0,249,78897,0,0,0,0,1,0,1,0,0,0,0
209,2006/10/17,1,0,0,249,79691,0,0,0,0,1,0,1,0,1,0,0
209,2006/10/17,1,0,0,249,79698,0,0,0,0,1,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,213,0,0,1,0,1,0,0,0,0,0,0
210,2006/10/19,1,0,0,256,290,0,0,1,0,0,1,0,0,0,0,0
210,2006/10/19,1,0,0,256,6204,0,0,0,0,0,1,0,0,1,0,0
210,2006/10/19,1,0,0,256,6605,0,0,0,0,1,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,6713,0,0,1,0,0,1,0,0,1,0,0
210,2006/10/19,1,0,0,256,70565,1,0,0,0,1,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,70567,1,0,0,0,1,0,1,1,1,0,1
210,2006/10/19,1,0,0,256,70620,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,70624,0,1,0,1,0,0,1,0,3,0,0
210,2006/10/19,1,0,0,256,70626,0,1,0,1,0,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,70643,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,70645,0,1,0,1,0,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,70647,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,73053,0,0,0,0,0,1,0,0,1,0,0
210,2006/10/19,1,0,0,256,73798,0,0,1,0,0,1,0,0,0,0,0
210,2006/10/19,1,0,0,256,74020,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74021,0,1,0,1,0,0,1,0,4,0,0
210,2006/10/19,1,0,0,256,74022,0,1,0,1,0,0,1,0,3,0,0
210,2006/10/19,1,0,0,256,74023,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74024,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74026,0,1,0,1,0,0,1,0,5,0,0
210,2006/10/19,1,0,0,256,74028,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74029,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74430,1,0,0,0,1,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74493,1,0,0,0,1,0,1,0,3,0,0
210,2006/10/19,1,0,0,256,74495,1,0,0,0,1,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,74497,1,0,0,0,1,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,75393,0,0,1,0,0,1,0,0,1,0,0
210,2006/10/19,1,0,0,256,75601,0,0,0,0,1,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,76531,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,76538,0,1,0,1,0,0,1,0,2,0,0
210,2006/10/19,1,0,0,256,77980,0,0,0,0,1,0,0,0,1,0,0
210,2006/10/19,1,0,0,256,78897,0,0,0,0,1,0,1,0,0,0,0
210,2006/10/19,1,0,0,256,79691,0,0,0,0,1,0,1,0,1,0,0
210,2006/10/19,1,0,0,256,79698,0,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,213,0,0,1,0,1,0,0,0,0,0,0
211,2006/10/19,0,0,1,502,290,0,0,1,0,0,1,0,0,1,0,0
211,2006/10/19,0,0,1,502,6204,0,0,0,0,0,1,0,0,0,0,0
211,2006/10/19,0,0,1,502,6605,0,0,0,0,1,0,1,0,0,0,0
211,2006/10/19,0,0,1,502,6713,0,0,1,0,0,1,0,0,1,0,0
211,2006/10/19,0,0,1,502,70565,1,0,0,0,1,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,70567,1,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,70620,0,1,0,1,0,0,1,0,3,0,0
211,2006/10/19,0,0,1,502,70624,0,1,0,1,0,0,1,0,3,0,0
211,2006/10/19,0,0,1,502,70626,0,1,0,1,0,0,1,1,1,0,1
211,2006/10/19,0,0,1,502,70643,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,70645,0,1,0,1,0,0,1,0,3,0,0
211,2006/10/19,0,0,1,502,70647,0,1,0,1,0,0,1,0,3,0,0
211,2006/10/19,0,0,1,502,73053,0,0,0,0,0,1,0,0,1,0,0
211,2006/10/19,0,0,1,502,73798,0,0,1,0,0,1,0,0,0,0,0
211,2006/10/19,0,0,1,502,74020,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,74021,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,74022,0,1,0,1,0,0,1,0,0,0,0
211,2006/10/19,0,0,1,502,74023,0,1,0,1,0,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,74024,0,1,0,1,0,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,74026,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,74028,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,74029,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,74430,1,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,74493,1,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,74495,1,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,74497,1,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,75393,0,0,1,0,0,1,0,0,0,0,0
211,2006/10/19,0,0,1,502,75601,0,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,76531,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,76538,0,1,0,1,0,0,1,0,2,0,0
211,2006/10/19,0,0,1,502,77980,0,0,0,0,1,0,0,0,0,0,0
211,2006/10/19,0,0,1,502,78897,0,0,0,0,1,0,1,0,0,0,0
211,2006/10/19,0,0,1,502,79691,0,0,0,0,1,0,1,0,1,0,0
211,2006/10/19,0,0,1,502,79698,0,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,213,0,0,1,0,1,0,0,0,0,0,0
212,2006/10/19,0,0,1,502,290,0,0,1,0,0,1,0,0,1,0,0
212,2006/10/19,0,0,1,502,6204,0,0,0,0,0,1,0,0,0,0,0
212,2006/10/19,0,0,1,502,6605,0,0,0,0,1,0,1,0,0,0,0
212,2006/10/19,0,0,1,502,6713,0,0,1,0,0,1,0,0,1,0,0
212,2006/10/19,0,0,1,502,70565,1,0,0,0,1,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,70567,1,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,70620,0,1,0,1,0,0,1,0,3,0,0
212,2006/10/19,0,0,1,502,70624,0,1,0,1,0,0,1,0,3,0,0
212,2006/10/19,0,0,1,502,70626,0,1,0,1,0,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,70643,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,70645,0,1,0,1,0,0,1,0,3,0,0
212,2006/10/19,0,0,1,502,70647,0,1,0,1,0,0,1,1,3,0,1
212,2006/10/19,0,0,1,502,73053,0,0,0,0,0,1,0,0,1,0,0
212,2006/10/19,0,0,1,502,73798,0,0,1,0,0,1,0,0,0,0,0
212,2006/10/19,0,0,1,502,74020,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,74021,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,74022,0,1,0,1,0,0,1,0,0,0,0
212,2006/10/19,0,0,1,502,74023,0,1,0,1,0,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,74024,0,1,0,1,0,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,74026,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,74028,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,74029,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,74430,1,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,74493,1,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,74495,1,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,74497,1,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,75393,0,0,1,0,0,1,0,0,0,0,0
212,2006/10/19,0,0,1,502,75601,0,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,76531,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,76538,0,1,0,1,0,0,1,0,2,0,0
212,2006/10/19,0,0,1,502,77980,0,0,0,0,1,0,0,0,0,0,0
212,2006/10/19,0,0,1,502,78897,0,0,0,0,1,0,1,0,0,0,0
212,2006/10/19,0,0,1,502,79691,0,0,0,0,1,0,1,0,1,0,0
212,2006/10/19,0,0,1,502,79698,0,0,0,0,1,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,213,0,0,1,0,1,0,0,0,0,0,0
213,2006/10/20,0,1,0,166,290,0,0,1,0,0,1,0,0,1,1,0
213,2006/10/20,0,1,0,166,6204,0,0,0,0,0,1,0,0,1,1,0
213,2006/10/20,0,1,0,166,6605,0,0,0,0,1,0,1,0,0,0,0
213,2006/10/20,0,1,0,166,6713,0,0,1,0,0,1,0,0,1,1,0
213,2006/10/20,0,1,0,166,70565,1,0,0,0,1,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,70567,1,0,0,0,1,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,70620,0,1,0,1,0,0,1,1,2,0,1
213,2006/10/20,0,1,0,166,70624,0,1,0,1,0,0,1,0,5,0,0
213,2006/10/20,0,1,0,166,70626,0,1,0,1,0,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,70643,0,1,0,1,0,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,70645,0,1,0,1,0,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,70647,0,1,0,1,0,0,1,0,3,0,0
213,2006/10/20,0,1,0,166,73053,0,0,0,0,0,1,0,0,0,0,0
213,2006/10/20,0,1,0,166,73798,0,0,1,0,0,1,0,0,0,0,0
213,2006/10/20,0,1,0,166,74020,0,1,0,1,0,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,74021,0,1,0,1,0,0,1,0,3,0,0
213,2006/10/20,0,1,0,166,74022,0,1,0,1,0,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,74023,0,1,0,1,0,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,74024,0,1,0,1,0,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,74026,0,1,0,1,0,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,74028,0,1,0,1,0,0,1,0,3,0,0
213,2006/10/20,0,1,0,166,74029,0,1,0,1,0,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,74430,1,0,0,0,1,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,74493,1,0,0,0,1,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,74495,1,0,0,0,1,0,1,0,3,0,0
213,2006/10/20,0,1,0,166,74497,1,0,0,0,1,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,75393,0,0,1,0,0,1,0,0,1,1,0
213,2006/10/20,0,1,0,166,75601,0,0,0,0,1,0,1,0,0,0,0
213,2006/10/20,0,1,0,166,76531,0,1,0,1,0,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,76538,0,1,0,1,0,0,1,0,2,0,0
213,2006/10/20,0,1,0,166,77980,0,0,0,0,1,0,0,0,2,1,0
213,2006/10/20,0,1,0,166,78897,0,0,0,0,1,0,1,0,1,0,0
213,2006/10/20,0,1,0,166,79691,0,0,0,0,1,0,1,0,0,0,0
213,2006/10/20,0,1,0,166,79698,0,0,0,0,1,0,1,0,0,0,0
214,2006/10/25,1,0,0,279,213,0,0,1,0,1,0,0,0,0,0,0
214,2006/10/25,1,0,0,279,290,0,0,1,0,0,1,0,0,0,0,0
214,2006/10/25,1,0,0,279,6204,0,0,0,0,0,1,0,0,1,0,0
214,2006/10/25,1,0,0,279,6605,0,0,0,0,1,0,1,0,1,0,0
214,2006/10/25,1,0,0,279,6713,0,0,1,0,0,1,0,0,1,0,0
214,2006/10/25,1,0,0,279,70565,1,0,0,0,1,0,1,0,1,0,0
214,2006/10/25,1,0,0,279,70567,1,0,0,0,1,0,1,0,1,0,0
214,2006/10/25,1,0,0,279,70620,0,1,0,1,0,0,1,0,4,0,0
214,2006/10/25,1,0,0,279,70624,0,1,0,1,0,0,1,0,3,0,0
214,2006/10/25,1,0,0,279,70626,0,1,0,1,0,0,1,0,1,0,0
214,2006/10/25,1,0,0,279,70643,0,1,0,1,0,0,1,1,1,0,1
214,2006/10/25,1,0,0,279,70645,0,1,0,1,0,0,1,0,3,0,0
214,2006/10/25,1,0,0,279,70647,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,73053,0,0,0,0,0,1,0,0,1,0,0
214,2006/10/25,1,0,0,279,73798,0,0,1,0,0,1,0,0,0,0,0
214,2006/10/25,1,0,0,279,74020,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74021,0,1,0,1,0,0,1,0,6,0,0
214,2006/10/25,1,0,0,279,74022,0,1,0,1,0,0,1,0,3,0,0
214,2006/10/25,1,0,0,279,74023,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74024,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74026,0,1,0,1,0,0,1,0,5,0,0
214,2006/10/25,1,0,0,279,74028,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74029,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74430,1,0,0,0,1,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74493,1,0,0,0,1,0,1,0,3,0,0
214,2006/10/25,1,0,0,279,74495,1,0,0,0,1,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,74497,1,0,0,0,1,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,75393,0,0,1,0,0,1,0,0,1,0,0
214,2006/10/25,1,0,0,279,75601,0,0,0,0,1,0,1,0,1,0,0
214,2006/10/25,1,0,0,279,76531,0,1,0,1,0,0,1,0,2,0,0
214,2006/10/25,1,0,0,279,76538,0,1,0,1,0,0,1,0,2,0,0
